datetime,user_id,province
2021-12-16 22:00:00,9,Nakhon Pathom
2021-12-17 08:00:00,9,Lamphun
2021-12-18 11:00:00,9,Bangkok
2021-12-18 20:00:00,9,Samut Prakan
2021-12-19 11:00:00,9,Lamphun
2021-12-19 20:00:00,9,Lampang
2021-12-20 00:00:00,9,Phayao
2021-12-21 10:00:00,9,Lamphun
2021-12-21 19:00:00,9,Chiang Mai
2021-12-23 18:00:00,9,Lamphun
2021-12-24 04:00:00,9,Chiang Mai
2021-12-24 06:00:00,9,Lampang
2021-12-24 15:00:00,9,Chiang Rai
2021-12-24 17:00:00,9,Lamphun
2021-12-28 12:00:00,9,Lamphun
2021-12-28 22:00:00,9,Chiang Mai
2021-12-29 09:00:00,9,Lamphun
2021-12-30 14:00:00,9,Pathum Thani
2021-12-30 17:00:00,9,Nonthaburi
2021-12-31 03:00:00,9,Bangkok
2021-12-31 12:00:00,9,Nonthaburi
2021-01-04 18:00:00,10,Chiang Mai
2021-01-05 02:00:00,10,Chiang Rai
2021-04-24 11:00:00,10,Chiang Mai
2021-04-24 16:00:00,10,Lampang
2021-04-24 18:00:00,10,Chiang Mai
2021-11-08 17:00:00,10,Sukhothai
2021-11-09 02:00:00,10,Phitsanulok
2021-11-09 12:00:00,10,Chiang Mai
2021-11-17 08:00:00,10,Chachoengsao
2021-11-17 09:00:00,10,Samut Prakan
2021-11-17 13:00:00,10,Bangkok
2021-11-17 14:00:00,10,Chiang Mai
2021-11-18 20:00:00,10,Bangkok
2021-11-19 04:00:00,10,Samut Sakhon
2021-11-19 09:00:00,10,Nakhon Pathom
2021-12-28 20:00:00,10,Chiang Mai
2021-12-29 02:00:00,10,Lamphun
2021-12-29 08:00:00,10,Chiang Mai
2021-12-30 16:00:00,10,Chiang Mai
2021-12-31 01:00:00,10,Lampang
2021-12-31 06:00:00,10,Chiang Rai
2021-12-31 14:00:00,10,Lampang
2021-12-31 22:00:00,10,Lamphun
2022-01-01 02:00:00,10,Chiang Mai
2022-01-01 09:00:00,10,Lampang
2021-09-21 16:00:00,11,Bangkok
2021-09-22 00:00:00,11,Pathum Thani
2021-09-22 06:00:00,11,Nonthaburi
2021-12-13 08:00:00,11,Bangkok
2021-12-13 16:00:00,11,Pathum Thani
2021-12-13 18:00:00,11,Bangkok
2021-12-18 09:00:00,11,Bangkok
2021-12-18 19:00:00,11,Samut Sakhon
2021-12-19 08:00:00,11,Bangkok
2021-12-28 17:00:00,11,Bangkok
2021-12-28 18:00:00,11,Samut Prakan
2021-12-29 07:00:00,11,Bangkok
2021-01-02 14:00:00,12,Nonthaburi
2021-01-02 23:00:00,12,Pathum Thani
2021-01-03 06:00:00,12,Nonthaburi
2021-01-03 07:00:00,12,Nakhon Pathom
2021-01-03 12:00:00,12,Nonthaburi
2021-01-04 08:00:00,12,Nonthaburi
2021-01-04 12:00:00,12,Pathum Thani
2021-01-04 21:00:00,12,Nonthaburi
2021-11-27 13:00:00,12,Nonthaburi
2021-11-27 18:00:00,12,Nakhon Pathom
2021-11-28 00:00:00,12,Samut Prakan
2021-11-28 07:00:00,12,Pathum Thani
2021-11-28 14:00:00,12,Phra Nakhon Si Ayutthaya
2021-11-28 19:00:00,12,Suphan Buri
2021-12-24 16:00:00,12,Nonthaburi
2021-12-25 02:00:00,12,Phra Nakhon Si Ayutthaya
2021-12-25 11:00:00,12,Nonthaburi
2021-12-28 16:00:00,12,Nonthaburi
2021-12-28 18:00:00,12,Nakhon Pathom
2021-12-28 23:00:00,12,Kanchanaburi
2021-12-29 06:00:00,12,Suphan Buri
2021-12-29 15:00:00,12,Sing Buri
2021-12-29 23:00:00,12,Chai Nat
2021-12-30 08:00:00,12,Nonthaburi
2021-12-30 12:00:00,12,Nonthaburi
2021-12-30 21:00:00,12,Nakhon Pathom
2021-12-31 02:00:00,12,Samut Prakan
2021-12-31 09:00:00,12,Nonthaburi
2021-12-31 11:00:00,12,Bangkok
2021-12-31 12:00:00,12,Bangkok
2021-12-31 19:00:00,12,Bangkok
2021-12-31 21:00:00,12,Nakhon Pathom
2021-12-31 22:00:00,12,Samut Prakan
2022-01-01 01:00:00,12,Pathum Thani
2022-01-01 02:00:00,12,Nonthaburi
2022-01-01 07:00:00,12,Bangkok
2022-01-01 15:00:00,12,Nakhon Pathom
2022-01-01 17:00:00,12,Nonthaburi
2022-01-01 19:00:00,12,Nakhon Pathom
2022-01-01 20:00:00,12,Nonthaburi
2022-01-01 22:00:00,12,Samut Sakhon
2022-01-02 01:00:00,12,Kanchanaburi
2022-01-02 01:00:00,12,Samut Songkhram
2022-01-02 03:00:00,12,Nakhon Pathom
2022-01-02 03:00:00,12,Suphan Buri
2022-01-02 06:00:00,12,Samut Sakhon
2022-01-02 08:00:00,12,Nonthaburi
2022-01-02 09:00:00,12,Nonthaburi
2022-01-02 10:00:00,12,Phra Nakhon Si Ayutthaya
2022-01-02 11:00:00,12,Phra Nakhon Si Ayutthaya
2022-01-02 14:00:00,12,Ang Thong
2022-01-02 16:00:00,12,Bangkok
2022-01-02 20:00:00,12,Nakhon Pathom
2022-01-02 21:00:00,12,Suphan Buri
2022-01-02 22:00:00,12,Nonthaburi
